id,sex,trueSex,rec.,W,N,y,x,pop,Note,distr,X,site,age,midflank,lowerflank,bibcor,face,yellowext,yellowint,crown,backcol,hi,plum.SP,period,Sex,Date,rec.2,sample.id,EV1,EV2,plateid,F,siteID,pop.SP,HI,distr.1,plateID,N.1,W.1,bird.ID,originalseq,site.1,SP,sex.1,age.1,mass,tarsus,wing,CP,bill.length,bib.length,bib.width,bib.size,breast.yellow,crown.length.yellow,crown.width,bib.L,bib.a,bib.b,crown.L,crown.a,crown.b,LEFT.cheek.L,LEFT.cheek.a,LEFT.cheek.b,RIGHT.cheek.L,RIGHT.cheek.a,RIGHT.cheek.b,back.L,back.a,back.b,breast.L,breast.a,breast.b,pc1.close,pc2.close,pc1.vocal,pc2.vocal,maintained,time.in.sight.15,time.within.5m,closest.approach,song.response,short.flight.5m,long.flight.5m,flights.within.5m,SP.pop,SP.plumageID,UWBM,Latitude,Longitude,Family,Scientific.Name,Common.Name,Sex.1,Type,Tissue.Number,Date.1,Country,State.or.Province,County,Locality,Misc..Location,Island.Group,year,flank,byellow,rank.trans.hi,rank.trans.song.response,rank.trans.pc1.close,rank.trans.R.cheek.b,rank.trans.bib.size,rank.trans.breast.yellow
tohe_plate4_QE28W02,1,M,QE28W02,-120.81364,39.12785,-120.81364,39.12785,CA06,,-702.7343575,238,CA06,im,-0.003103494,0.001949755,0.045020376,-0.0844554,0.062964512,-0.077246635,0.160399169,0.278304932,0.058707341,HEWA,2015-16,M,5/28/16,339,QE28W02,-0.105814825,0.062446357,tohe_plate4_QE28W02,0.08414,CA06,inlandHEWA,0.058707341,-702.7343575,plate4,39.12785,-120.81364,QE28W02,256,,HEWA,M,Immature,9.4,17.65,65,2,10.12,9.73,16.46,160.1558,0,9.58,8.5,29,0,14,57,0,43,85,-6,61,78,-5,73,47,-1,2,76,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,-0.00057687,-0.007141062,-1.139176297,NA,NA,0.790647367,-1.058026656,-0.580651419
tohe_plate1_QF01W01,1,M,QF01W01,-124.3824,42.71721,-124.3824,42.71721,OR03,,-407.5868944,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,M,2006-01-16,68,QF01W01,-0.019590181,0.007895355,tohe_plate1_QF01W01,-0.07391,OR03,coastalHEWA,NA,-407.5868944,plate1,42.71721,-124.3824,QF01W01,317,,HEWA,M,Adult,8.7,17.95,66,2,10.88,9.74,17.85,173.859,0,12.05,0,23,-1,-7,71,-14,56,85,-19,70,93,-16,58,72,-3,-11,86,-4,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,-0.106759526,-0.950237985,-0.580651419
tohe_plate4_QF01W02,1,M,QF01W02,-124.37712,42.71231,-124.37712,42.71231,OR03,,-407.7375779,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,M,2006-01-16,340,QF01W02,-0.073700169,0.024306972,tohe_plate4_QF01W02,0.03907,OR03,coastalHEWA,NA,-407.7375779,plate4,42.71231,-124.37712,QF01W02,318,,HEWA,M,Immature,9.5,17.75,64,2,10.12,11.39,20.45,232.9255,0,20.8,0,30,1,4,70,-5,54,83,-8,56,83,-1,52,27,1,0,70,-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,-0.251251806,-0.472789121,-0.580651419
tohe_plate2_QF01W03,1,M,QF01W03,-124.38127,42.70592,-124.38127,42.70592,OR03,,-408.5033482,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,M,2006-01-16,162,QF01W03,-0.057713467,0.022037978,tohe_plate2_QF01W03,0.0185,OR03,coastalHEWA,NA,-408.5033482,plate2,42.70592,-124.38127,QF01W03,319,,HEWA,M,Adult,10.6,19.19,64,3,10.54,15.42,17.89,275.8638,0,16.11,0,31,-1,12,93,-5,81,93,-7,82,91,-6,80,47,-1,2,95,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,1.905769159,-0.076031623,-0.580651419
tohe_plate1_QF05W01,1,M,QF05W01,-122.0929,42.72794,-122.0929,42.72794,OR07,,-315.9347507,288,OR07,ad,0.75,0.75,0.9,0,0,0,0,0.5,0.3625,Hybrid,2015-16,M,2006-05-16,69,QF05W01,-0.013934356,-0.00224097,tohe_plate1_QF05W01,-0.13981,OR07,inlandHEWA,0.3625,-315.9347507,plate1,42.72794,-122.0929,QF05W01,333,,HEWA,M,Adult,9.8,19.25,68,2,10.4,15.85,18.1,286.885,0,20.62,0,18,0,1,93,-14,59,57,-8,52,71,-13,55,45,-2,-12,76,-7,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.75,0,0.133853377,NA,NA,-0.17338581,-0.032559366,-0.580651419
tohe_plate1_QF05W02,0,F,QF05W02,-122.09567,42.72597,-122.09567,42.72597,OR07,,-316.2081926,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,2006-05-16,70,QF05W02,-0.033090613,0.010846818,tohe_plate1_QF05W02,0.04614,OR07,inlandHEWA,NA,-316.2081926,plate1,42.72597,-122.09567,QF05W02,334,,HEWA,F,Adult,10.3,17.89,62,0,9.76,6.61,7.64,50.5004,0,1.33,6.17,52,-3,36,45,-3,32,76,-7,68,81,-8,72,56,-2,13,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,0.696956592,-1.845704903,-0.580651419
tohe_plate1_QF05W03,1,M,QF05W03,-122.0798,42.72635,-122.0798,42.72635,OR07,,-315.807093,289,OR07,ad,0.25,0.5,0.9,0,0.112058465,0.3,0,1,0.382757308,Hybrid,2015-16,M,2006-05-16,71,QF05W03,0.001683482,0.005948714,tohe_plate1_QF05W03,-0.26245,OR07,inlandHEWA,0.382757308,-315.807093,plate1,42.72635,-122.0798,QF05W03,335,,HEWA,M,Adult,9.9,18.38,67,3,10.4,18.53,22.78,422.1134,0,16.41,0,14,1,6,84,-8,63,83,-8,66,88,-10,71,52,-2,6,82,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.375,0.206029233,0.157310685,NA,NA,0.633640001,0.691617627,-0.580651419
tohe_plate3_QF05W04,1,M,QF05W04,-122.0798,42.72635,-122.0798,42.72635,OR07,,-315.807093,290,OR07,ad,0,0.25,0,0,0,0,0,0.5,0.09375,HEWA,2015-16,M,2006-05-16,251,QF05W04,-0.026579632,0.008918497,tohe_plate3_QF05W04,-0.07197,OR07,inlandHEWA,0.09375,-315.807093,plate3,42.72635,-122.0798,QF05W04,336,,HEWA,M,Adult,9.6,18.26,66,3,10.83,11.89,17.06,202.8434,0,15.25,0,11,0,3,70,-9,47,84,-14,69,63,-5,53,24,0,9,82,-3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.125,0,-0.958197926,NA,NA,-0.209563849,-0.747858595,-0.580651419
tohe_plate2_QF06W01,0,F,QF06W01,-122.32124,42.39542,-122.32124,42.39542,OR01,,-356.7093647,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,2005-06-16,163,QF06W01,-0.06730764,0.029875209,tohe_plate2_QF06W01,0.01651,OR01,inlandHEWA,NA,-356.7093647,plate2,42.39542,-122.32124,QF06W01,301,,HEWA,F,Adult,NA,17.64,65,0,9.46,8.5,11.53,98.005,0,3.55,14.07,71,-1,2,59,-10,19,79,-14,63,84,-13,57,56,-3,-15,68,-6,-15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,-0.127195806,-1.60622215,-0.580651419
tohe_plate2_QF09W01,1,M,QF09W01,-124.02467,43.6561,-124.02467,43.6561,OR08,,-310.7843321,291,OR08,ad,0,0.2,0.15,0,0,0,0.033333333,0.1,0.060416667,HEWA,2015-16,M,2006-09-16,164,QF09W01,-0.054326387,-0.00163749,tohe_plate2_QF09W01,0.02955,OR08,coastalHEWA,0.060416667,-310.7843321,plate2,43.6561,-124.02467,QF09W01,337,,HEWA,M,Adult,10.5,18.82,69,3,10.11,12.67,18.64,236.1688,0,16.19,0,15,1,17,100,-10,72,73,-7,68,100,-11,76,51,-2,-7,81,0,-6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,HEWA,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.1,0,-1.117246628,NA,NA,1.138143112,-0.412935761,-0.580651419
tohe_plate2_QF09W02,1,M,QF09W02,-124.02467,43.6561,-124.02467,43.6561,OR08,,-310.7843321,292,OR08,ad,0,0.1,0.9,0.2,0.177222899,0.1,0.4,0.9,0.347152862,Hybrid,2015-16,M,2006-07-16,165,QF09W02,-0.057907902,0.030231926,tohe_plate2_QF09W02,0.04919,OR08,coastalHEWA,0.347152862,-310.7843321,plate2,43.6561,-124.02467,QF09W02,338,,HEWA,M,Adult,9.9,18.86,69,3,9.35,13.52,NA,NA,0,3.51,5.87,15,0,1,82,-7,53,63,-3,51,67,-5,64,50,-1,NA,NA,NA,-7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.05,0.13861145,0.075502618,NA,NA,0.157952882,NA,-0.580651419
tohe_plate1_QF09W03,1,M,QF09W03,-124.01652,43.65466,-124.01652,43.65466,OR08,,-310.4264956,293,OR08,ad,0,0.5,0.1,0,0.336479903,1,0,0.7,0.329559988,Hybrid,2015-16,M,2006-09-16,72,QF09W03,-0.047448347,0.044335475,tohe_plate1_QF09W03,0.00669,OR08,coastalHEWA,0.329559988,-310.4264956,plate1,43.65466,-124.01652,QF09W03,339,OR08,HEWA,M,Adult,10.5,18.66,66,3,10.15,15.46,20.35,314.611,0,23.8,0,16,0,1,97,-8,66,79,-4,67,83,-4,79,27,-1,-2,68,0,-8,1.202641374,-0.410485076,0.023282926,-0.702797398,1,38,0,15,58,0,0,0,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.25,0.668239952,-0.005802413,0.848379932,0.733656864,1.565742523,0.252226753,-0.580651419
tohe_plate4_QF09W04,1,M,QF09W04,-124.01652,43.65466,-124.01652,43.65466,OR08,,-310.4264956,294,OR08,ad,0.1,0.1,0.35,0,0,0,0.1,0.3,0.11875,HEWA,2015-16,M,2006-09-16,341,QF09W04,-0.059319744,0.004288833,tohe_plate4_QF09W04,0.02458,OR08,coastalHEWA,0.11875,-310.4264956,plate4,43.65466,-124.01652,QF09W04,340,,HEWA,M,Adult,9.9,17.57,67,3,10.22,20.88,23.33,487.1304,0,8.43,0,20,-2,2,78,-7,60,92,-11,68,88,-11,77,48,-1,-1,79,-5,-8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,HEWA,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.1,0,-0.788241334,NA,NA,1.230196629,0.852495034,-0.580651419
tohe_plate3_QF10W01,1,M,QF10W01,-121.70695,44.42484,-121.70695,44.42484,OR09,,-128.3219949,298,OR09,ad,1,1,1,1,1,1,1,1,1,TOWA,2015-16,M,2006-10-16,252,QF10W01,0.066674108,0.008838799,tohe_plate3_QF10W01,-0.03764,OR09,inlandHEWA,1,-128.3219949,plate3,44.42484,-121.70695,QF10W01,344,OR09,HEWA,M,Adult,10,18.49,66,3,10.26,12.66,25.15,318.399,22.91,0,12.21,15,0,8,19,1,1,38,-1,32,51,-5,43,51,-5,16,63,-1,54,0.517289246,-0.199357993,-0.698093632,0.233534318,1,182,44,5,16,0,0,0,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,1,1,1.534120544,-0.238722518,0.03958868,-0.578757167,0.263444764,1.130663567
tohe_plate2_QF10W02,1,M,QF10W02,-121.70695,44.42484,-121.70695,44.42484,OR09,,-128.3219949,299,OR09,ad,0.5,0.5,0.1,0,0.094397077,0.1,0.066666667,0.25,0.201382968,HEWA,2015-16,M,2006-10-16,166,QF10W02,-0.009991738,-0.005405357,tohe_plate2_QF10W02,0.02711,OR09,inlandHEWA,0.201382968,-128.3219949,plate2,44.42484,-121.70695,QF10W02,345,,HEWA,M,Adult,10.3,18.41,68,3,10.3,12.36,27.5,339.9,0,11.6,0,12,0,6,86,-6,52,68,3,53,66,2,56,44,0,-2,70,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.5,0.097198539,-0.37409541,NA,NA,-0.152817103,0.401147286,-0.580651419
tohe_plate1_QF10W03,0,F,QF10W03,-121.70695,44.42484,-121.70695,44.42484,OR09,,-128.3219949,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,2006-10-16,73,QF10W03,0.006205323,0.008139939,tohe_plate1_QF10W03,-0.1893,OR09,inlandHEWA,NA,-128.3219949,plate1,44.42484,-121.70695,QF10W03,346,,HEWA,F,Adult,NA,18.08,68,0,10.02,2.57,18.76,48.2132,10.66,13.98,0,38,2,27,30,-2,9,49,0,36,77,-7,7,44,-2,4,56,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,-2.507881213,-1.908884009,0.340331952
tohe_plate3_QF10W04,1,M,QF10W04,-121.71432,44.43881,-121.71432,44.43881,OR09,,-127.206623,300,OR09,ad,0,0,0,0,0.097137637,0.8,0,0.25,0.143392205,HEWA,2015-16,M,2006-10-16,253,QF10W04,-0.006217926,0.011160015,tohe_plate3_QF10W04,0.03358,OR09,inlandHEWA,0.143392205,-127.206623,plate3,44.43881,-121.71432,QF10W04,347,OR09,HEWA,M,Adult,9.7,17.85,67,3,11.49,14.49,22.27,322.6923,0,14.6,0,15,-1,1,69,-11,38,73,-17,65,82,-16,66,51,-6,-12,49,-5,-14,0.905264459,-0.010224361,1.231881116,-1.822884641,1,96,0,15,117,0,2,2,HEWA,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0,0.448568819,-0.638500163,1.906358003,0.253347103,0.298682663,0.308665806,-0.580651419
tohe_plate2_QF10W06,1,M,QF10W06,-121.68743,44.46066,-121.68743,44.46066,OR09,,-124.0691914,302,OR09,im,0.653859304,0.692693984,0.873660396,0.148877933,0.8312058,0.786188542,0.35608472,NA,0.648922304,Hybrid,2015-16,M,2006-10-16,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.673276644,0.808697171,0.638500163,NA,NA,NA,NA,NA
tohe_plate3_QF10W07,1,M,QF10W07,-121.68743,44.46066,-121.68743,44.46066,OR09,,-124.0691914,303,OR09,im,-0.003103494,0.001949755,0.095020376,0.048877933,0.551928591,0.272753365,0.35608472,NA,0.239369762,HEWA,2015-16,M,2006-10-16,254,QF10W07,-0.002594826,0.007439966,tohe_plate3_QF10W07,0.01866,OR09,inlandHEWA,0.239369762,-124.0691914,plate3,44.46066,-121.68743,QF10W07,350,,HEWA,M,Immature,9.5,17.96,66,2,10.62,17.75,19.15,339.9125,4.84,2.76,11.66,29,-2,15,71,-6,56,85,-6,67,98,-7,73,30,-3,11,72,-4,24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,-0.00057687,0.412340978,-0.180854885,NA,NA,0.790647367,0.412935761,0.233241644
tohe_plate3_QF11W01,1,M,QF11W01,-121.98574,44.77222,-121.98574,44.77222,OR10,,-108.6306917,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,M,2006-11-16,255,QF11W01,-0.030143809,0.017425998,tohe_plate3_QF11W01,0.01534,OR10,inlandHEWA,NA,-108.6306917,plate3,44.77222,-121.98574,QF11W01,351,,HEWA,M,Adult,10.8,18.84,67,2,10.09,16.68,16.01,267.0468,0,12.58,0,13,1,-1,89,-12,57,97,-14,71,69,-9,53,41,-3,0,78,-3,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,-0.209563849,-0.141536804,-0.580651419
tohe_plate3_QF12W01,1,M,QF12W01,-121.48116,45.38032,-121.48116,45.38032,OR11,,-32.23798799,311,OR11,ad,0,0.25,0,0,0,0,0.066666667,0,0.039583333,HEWA,2015-16,M,2006-12-16,256,QF12W01,-0.017798863,0.001507956,tohe_plate3_QF12W01,-0.01602,OR11,HZ,0.039583333,-32.23798799,plate3,45.38032,-121.48116,QF12W01,359,,HEWA,M,Adult,9.3,18.26,66,3,10.43,10.53,24.02,252.9306,0,22.34,0,12,0,-1,52,-10,24,65,-12,50,53,-7,43,44,-3,-16,79,-6,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.125,0,-1.324957689,NA,NA,-0.578757167,-0.274696027,-0.580651419
tohe_plate1_QF12W02,1,M,QF12W02,-121.47717,45.39225,-121.47717,45.39225,OR11,,-31.11296421,312,OR11,im,0.903859304,0.692693984,0.445020376,NA,0.307178884,0.272753365,0.422751387,0.773746593,0.474353689,Hybrid,2015-16,M,2006-12-16,74,QF12W02,-0.009520357,-0.000520526,tohe_plate1_QF12W02,-0.08693,OR11,HZ,0.474353689,-31.11296421,plate1,45.39225,-121.47717,QF12W02,360,,HEWA,M,Immature,10.3,17.75,64,3,9.59,11.79,22.47,264.9213,5.28,8.69,7.13,21,-2,1,65,-9,32,87,-17,75,84,-18,70,69,-12,2,85,-10,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.798276644,0.289966125,0.31254071,NA,NA,0.537252636,-0.174500852,0.243811196
tohe_plate3_QF12W03,1,M,QF12W03,-121.47896,45.39672,-121.47896,45.39672,OR11,,-30.88658636,313,OR11,im,-0.003103494,-0.081944222,0.195020376,0.148877933,0.347069262,0.072753365,0.67737702,0.773746593,0.25414595,Hybrid,2015-16,M,2006-12-16,257,QF12W03,-0.004174919,0.007444998,tohe_plate3_QF12W03,-0.05891,OR11,HZ,0.25414595,-30.88658636,plate3,45.39672,-121.47896,QF12W03,361,,HEWA,M,Immature,9.8,17.56,66,2,10.96,15.25,14.98,228.445,0,4.71,9.18,28,0,15,67,-7,62,87,-10,73,89,-11,79,63,-2,7,81,-9,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,-0.042523858,0.209911314,-0.122153089,NA,NA,1.565742523,-0.521912002,-0.580651419
tohe_plate1_QF13W01,1,M,QF13W01,-122.36925,45.82208,-122.36925,45.82208,R82,,-64.82071435,319,R82 ,ad,0,0,0.5,0.4,0,0,0.166666667,0.25,0.164583333,HEWA,2015-16,M,6/13/16,75,QF13W01,-0.056828582,0.020087878,tohe_plate1_QF13W01,0.0258,R82,HZ,0.164583333,-64.82071435,plate1,45.82208,-122.36925,QF13W01,367,,hybrid,M,Adult,10.6,18.2,69,3,10.14,11.34,23.23,263.4282,0,16.58,0,8,0,1,NA,NA,NA,NA,NA,NA,80,-6,65,54,-1,-3,78,-5,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0,0,-0.5552792,NA,NA,0.240791653,-0.185529362,-0.580651419
tohe_plate3_QF13W02,1,M,QF13W02,-122.49117,45.80346,-122.49117,45.80346,R82,,-74.2968776,320,R82 ,ad,0,0.1,0,0.1,0,0,0.1,0,0.0375,HEWA,2015-16,M,6/13/16,258,QF13W02,-0.024168341,0.01661922,tohe_plate3_QF13W02,-0.01066,R82,HZ,0.0375,-74.2968776,plate3,45.80346,-122.49117,QF13W02,368,,hybrid,M,Adult,11.1,18.54,67,3,10.66,13.57,19.29,261.7653,0,12.46,0,15,1,4,80,-9,61,63,-5,54,75,-8,52,34,-2,1,69,-1,-4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.05,0,-1.462813133,NA,NA,-0.251251806,-0.196580484,-0.580651419
tohe_plate4_QF15W03,1,M,QF15W03,-122.81045,46.24946,-122.81045,46.24946,R69,,-70.60105977,326,R69,ad,0,0.4,0.1,0,0,0,0.333333333,0,0.104166667,HEWA,2015-16,M,6/15/16,342,QF15W03,-0.036536342,0.020382148,tohe_plate4_QF15W03,0.03987,R69,HZ,0.104166667,-70.60105977,plate4,46.24946,-122.81045,QF15W03,374,,hybrid,M,Adult,10.3,18.11,68,3,10.75,19.58,20.68,404.9144,0,18.3,0,28,-2,14,NA,NA,NA,97,-9,71,75,-8,63,44,-3,1,80,-3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.2,0,-0.87857892,NA,NA,0.086367742,0.677899373,-0.580651419
tohe_plate1_QF15W04,1,M,QF15W04,-122.75556,46.24277,-122.75556,46.24277,R69,,-67.37737701,327,R69,ad,0.35,0.35,0.15,0,0,0,0,0.4,0.15625,HEWA,2015-16,M,6/15/16,76,QF15W04,-0.011693348,0.005446346,tohe_plate1_QF15W04,-0.23138,R69,HZ,0.15625,-67.37737701,plate1,46.24277,-122.75556,QF15W04,375,R69 (WA02),hybrid,M,Adult,NA,18.86,69,2,10.48,8.32,17.49,145.5168,0,19.1,0,16,0,-1,NA,NA,NA,78,-5,65,85,-9,70,35,-1,-4,86,1,0,1.222265531,-0.418476483,-0.54269891,-0.124171141,1,29,0,15,29,0,0,0,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.35,0,-0.568869884,0.118514032,0.80459638,0.537252636,-1.179761118,-0.580651419
tohe_plate1_QF15W05,1,M,QF15W05,-122.75319,46.24503,-122.75319,46.24503,R69,,-67.08855919,328,R69,ad,0,0,0.2,0,0,0,0,0.35,0.06875,HEWA,2015-16,M,6/15/16,77,QF15W05,-0.013304584,-0.003793434,tohe_plate1_QF15W05,0.01623,R69,HZ,0.06875,-67.08855919,plate1,46.24503,-122.75319,QF15W05,376,,hybrid,M,Adult,11.2,18.81,69,3,10.85,15.81,19.43,307.1883,0,12.31,0,24,-1,6,75,-9,59,79,-10,72,92,-12,75,52,-2,-3,77,-2,-7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0,0,-1.074927012,NA,NA,1.046031349,0.141536804,-0.580651419
tohe_plate4_QF16W02,1,M,QF16W02,-123.21596,46.22152,-123.21596,46.22152,R28,,-99.6241215,333,R28,ad,0,0.15,0.15,0,0.083130329,0.25,0,0,0.079141291,HEWA,2015-16,M,6/16/16,343,QF16W02,-0.05759199,0.023775335,tohe_plate4_QF16W02,0.04152,R28,HZ,0.079141291,-99.6241215,plate4,46.22152,-123.21596,QF16W02,381,,hybrid,M,Adult,10.6,18.02,68,3,10.15,15.82,19.52,308.8064,0,20.56,0,18,-1,6,100,-6,65,78,-9,73,83,-8,78,45,-1,-3,82,-2,-5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.075,0.166565165,-1.054472452,NA,NA,1.334053771,0.152505974,-0.580651419
tohe_plate1_QF16W03,1,M,QF16W03,-123.21667,46.22217,-123.21667,46.22217,R28,,-99.64200076,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,M,6/16/16,78,QF16W03,-0.02830382,0.026798937,tohe_plate1_QF16W03,-0.00503,R28,HZ,NA,-99.64200076,plate1,46.22217,-123.21667,QF16W03,382,,hybrid,M,Adult,10.1,18.33,66,2,10.68,17.2,21.57,371.004,0,19.54,0,22,0,5,94,-13,60,81,-11,68,79,-7,66,52,2,-8,62,-1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,NA,NA,NA,NA,NA,0.298682663,0.57232832,-0.580651419
tohe_plate4_QF16W04,1,M,QF16W04,-123.2404,46.21666,-123.2404,46.21666,R28,,-101.5553186,335,R28,ad,0,0.1,0,0,0,0,0.033333333,0.25,0.047916667,HEWA,2015-16,M,6/16/16,344,QF16W04,-0.04362211,-0.03575269,tohe_plate4_QF16W04,0.05373,R28,HZ,0.047916667,-101.5553186,plate4,46.21666,-123.2404,QF16W04,383,R28 (WA03),hybrid,M,Adult,11.3,19.84,69,3,10.68,13.89,23.92,332.2488,0,16.68,0,29,-2,-2,75,-11,54,93,-15,78,99,-14,78,39,-4,-5,78,-3,-12,1.005982757,-0.190820168,-0.905780304,0.302132358,1,89,0,15,9,0,1,1,hybrid,HEWA,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.05,0,-1.232954896,-0.492110105,0.539598887,1.334053771,0.389414298,-0.580651419
tohe_plate1_QF18W01,1,M,QF18W01,-123.48618,45.94329,-123.48618,45.94329,R85,,-132.9317728,353,R85,ad,0,0.7,0,0,0.28136419,0.05,0,0.75,0.222670524,HEWA,2015-16,M,6/18/16,79,QF18W01,-0.064779742,0.022493913,tohe_plate1_QF18W01,0.0513,R85,HZ,0.222670524,-132.9317728,plate1,45.94329,-123.48618,QF18W01,396,,hybrid,M,Adult,10.3,19.48,67,3,10.3,9.08,20.52,186.3216,0,19.69,0,18,0,6,NA,NA,NA,81,-7,73,67,-4,65,52,-2,-3,81,0,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2016,0.35,0.165682095,-0.264146977,NA,NA,0.240791653,-0.884134935,-0.580651419
